SentenceA,SentenceB,Sample,A_B_neut,A_B_cont,A_B_ent,A_B_Label,B_A_neut,B_A_cont,B_A_ent,B_A_Label,Type
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.",It is a fantastic hotel overall and you will probably wish to return to it.,22,0.2167949229478836,0.7816774845123291,0.0015275694895535707,contradiction,0.469390332698822,0.52870774269104,0.0019019849132746458,contradiction,ref
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.",This hotel is ideally located for those who are flying as it is close to the airport and makes it superb for early flight visitors.,22,0.47857508063316345,0.517387330532074,0.004037609789520502,contradiction,0.9753628373146057,0.023616040125489235,0.0010210820473730564,neutral,ref
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.","The rooms in the hotel are large and spacious , but some of the electrical items in the room were not functioning.",22,0.9601277112960815,0.038201384246349335,0.0016708943294361234,neutral,0.986610472202301,0.011556306853890419,0.0018332120962440968,neutral,ref
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.",The buffet breakfast was great.,22,0.5266757011413574,0.47076475620269775,0.002559543354436755,neutral,0.9118602275848389,0.08669450134038925,0.001445298781618476,neutral,ref
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.",The luggage was dealt with really well and the check-in experience was super efficient.,22,0.07116809487342834,0.927538275718689,0.0012935312697663903,contradiction,0.747331976890564,0.24963422119617462,0.0030338179785758257,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",Despite being interconnected to the airport this is a very quiet hotel that was actually awarded for being the best airport hotel.,22,0.9949289560317993,0.0042533366940915585,0.0008177543058991432,neutral,0.9977363348007202,0.0009343217243440449,0.001329307910054922,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",It is a fantastic hotel overall and you will probably wish to return to it.,22,0.9973648190498352,0.0006149272085167468,0.0020203033927828074,neutral,0.9974130988121033,0.000733825727365911,0.0018531093373894691,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",This hotel is ideally located for those who are flying as it is close to the airport and makes it superb for early flight visitors.,22,0.9976529479026794,0.0008243683842010796,0.0015226613031700253,neutral,0.9976486563682556,0.0009718145593069494,0.0013794979313388467,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.","The rooms in the hotel are large and spacious , but some of the electrical items in the room were not functioning.",22,0.9949474334716797,0.004096540622413158,0.0009559873724356294,neutral,0.9950142502784729,0.0033206224907189608,0.0016651778714731336,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",The buffet breakfast was great.,22,0.9973819851875305,0.0018090083030983806,0.0008090123883448541,neutral,0.9801305532455444,0.0076512363739311695,0.012218260206282139,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",The luggage was dealt with really well and the check-in experience was super efficient.,22,0.9976341724395752,0.0014050332829356194,0.0009608423570170999,neutral,0.9965807795524597,0.0006279522785916924,0.0027912557125091553,neutral,ref
"The hotel has a level of homely comfort, but sometimes lack small personal touches, The hotel is connected to a subway and sits above the Pacific Place shopping mall., however it can take a while to travel to the business district.",The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.5880802273750305,0.4087235927581787,0.003196132369339466,neutral,0.9706321954727173,0.023841118440032005,0.005526688415557146,neutral,ref
The rooms are really modern but unfortunately lacking in style and space.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.03208654373884201,0.9667984843254089,0.0011149675119668245,contradiction,0.004423221573233604,0.9950531125068665,0.0005237211007624865,contradiction,ref
"The hotel has a cafe that provides lunch but it was really expensive and equally as disappointing, however you can get drinks from the bar that's in the foyer.",The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.3750331997871399,0.6231080889701843,0.0018586122896522284,contradiction,0.8344375491142273,0.1640445590019226,0.0015179520705714822,neutral,ref
"The hotel had good facilities available, such as a gym and a pool.",The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9976301193237305,0.0006286260904744267,0.001741177635267377,neutral,0.9970235228538513,0.0005847837892360985,0.0023917383514344692,neutral,ref
Despite being interconnected to the airport this is a very quiet hotel that was actually awarded for being the best airport hotel.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9975956082344055,0.0007098164060153067,0.0016945309471338987,neutral,0.9975551962852478,0.0012531256070360541,0.0011916516814380884,neutral,ref
It is a fantastic hotel overall and you will probably wish to return to it.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9970023036003113,0.0006292342441156507,0.0023684538900852203,neutral,0.9957907795906067,0.0004186182632111013,0.003790592309087515,neutral,ref
This hotel is ideally located for those who are flying as it is close to the airport and makes it superb for early flight visitors.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9973987340927124,0.0010464646620675921,0.0015547621296718717,neutral,0.9974672794342041,0.0006906212656758726,0.0018421495333313942,neutral,ref
"The rooms in the hotel are large and spacious , but some of the electrical items in the room were not functioning.",The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.6084195971488953,0.3860849142074585,0.00549548864364624,neutral,0.9963259100914001,0.002445215592160821,0.0012288687285035849,neutral,ref
The buffet breakfast was great.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9919354915618896,0.0054345205426216125,0.0026299518067389727,neutral,0.997178316116333,0.0018902437295764685,0.0009314568596892059,neutral,ref
The luggage was dealt with really well and the check-in experience was super efficient.,The rooms at the hotel were clean and spacious and the hotel staff were great.,22,0.9959128499031067,0.0006462072487920523,0.0034409095533192158,neutral,0.9964661598205566,0.0006327711162157357,0.002901108469814062,neutral,ref
The hotel was clean and reasonably priced.,You will want to come back again and again to this hotel because it exceeds any other hotels in the city.,23,0.997689962387085,0.001412633340805769,0.0008973815129138529,neutral,0.9960219264030457,0.0024763948749750853,0.0015016687102615833,neutral,ref
The hotel was clean and reasonably priced.,"The staff have a professional attitude, although due to it being a new venue some of the staff need a bit more time to develop.",23,0.9978558421134949,0.0008763583027757704,0.0012677707709372044,neutral,0.9972196817398071,0.0017949148314073682,0.0009853868978098035,neutral,ref
The hotel was clean and reasonably priced.,"However, we were provided a complimentary round of drinks by staff due to this.",23,0.9972087740898132,0.0018670152639970183,0.0009242162341251969,neutral,0.997289776802063,0.0018881902797147632,0.0008220507297664881,neutral,ref
The hotel was clean and reasonably priced.,The hotel provides a good breakfast and also an afternoon hor d'oeuvres buffet.,23,0.9977027773857117,0.001232833950780332,0.001064378535374999,neutral,0.9935309290885925,0.00045534511446021497,0.006013768725097179,neutral,ref
The hotel was clean and reasonably priced.,The staff also provided a complimentary round of drinks by way of an apology.,23,0.9971700310707092,0.0019434684654697776,0.0008865444106049836,neutral,0.9978410005569458,0.001017622067593038,0.0011413211468607187,neutral,ref
The hotel was clean and reasonably priced.,The hotel was a very good price and exceeded expectations set out by the website.,23,0.9932273030281067,0.001562778023071587,0.005209940951317549,neutral,0.9837258458137512,0.00041767689981497824,0.01585647277534008,neutral,ref
The hotel does need a makeover and would improve if some of the charges were lowered.,You will want to come back again and again to this hotel because it exceeds any other hotels in the city.,23,0.002216324210166931,0.9975814819335938,0.0002021936234086752,contradiction,0.729392409324646,0.2691105008125305,0.0014971119817346334,neutral,ref
The hotel does need a makeover and would improve if some of the charges were lowered.,"The staff have a professional attitude, although due to it being a new venue some of the staff need a bit more time to develop.",23,0.9707430601119995,0.02819133922457695,0.0010656641097739339,neutral,0.9925219416618347,0.005973500665277243,0.0015045697800815105,neutral,ref
The hotel does need a makeover and would improve if some of the charges were lowered.,"However, we were provided a complimentary round of drinks by staff due to this.",23,0.9960281848907471,0.0032776803709566593,0.0006941623287275434,neutral,0.9877740740776062,0.010678957216441631,0.0015469224890694022,neutral,ref
