,example_no,split,entity_a,entity_a_name,entity_b,entity_b_name,summ_type,summ_no,sent_id,complex_sent,simple_sent_id,simple_sent,negated_simple_sent,Completed
124,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N002,The location of the hotel is perfectly situated on the lake and there is the option to rent boats down at Indian Point if needed.,E004RA00N002_000,The location of the hotel is perfectly situated on the lake.,The location of the hotel is terribly situated on the lake.,Yes
125,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N002,The location of the hotel is perfectly situated on the lake and there is the option to rent boats down at Indian Point if needed.,E004RA00N002_001,There is the option to rent boats down at Indian Point if needed.,There is no option to rent boats down at Indian point.,Yes
126,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N003,Fantastic views.,E004RA00N003_000,The hotel offers fantastic views of the city.,The hotel offers horrible views of the city.,Yes
127,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N003,Fantastic views.,E004RA00N003_001,"From the top of the mountain, you can see fantastic views of the surrounding landscape.","From the top of the mountain, you can see horrible views of the surrounding landscape.",Yes
128,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N003,Fantastic views.,E004RA00N003_002,The balcony provides fantastic views of the ocean.,The balcony provides horrible views of the ocean.,Yes
129,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N004,As well as being really helpful the staff at this hotel were super friendly and nice.,E004RA00N004_000,The staff at this hotel were really helpful.,The staff at this hotel were really unhelpful.,Yes
130,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N004,As well as being really helpful the staff at this hotel were super friendly and nice.,E004RA00N004_001,The staff at this hotel were super friendly and nice.,The staff at this hotel were unfriendly and not nice.,Yes
131,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N005,The units facing the lake had large covered patios to enjoy your coffee on.,E004RA00N005_000,The units face the lake.,The units do not face the lake.,Yes
132,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N005,The units facing the lake had large covered patios to enjoy your coffee on.,E004RA00N005_001,The units have large covered patios.,The units have small covered patios.,Yes
133,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N005,The units facing the lake had large covered patios to enjoy your coffee on.,E004RA00N005_002,You can enjoy your coffee on the patios.,You can not enjoy your coffee on the patios.,Yes
134,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N006,"There is only one complaint and that is the people in the room above were up all night long, but that is the only downside to this hotel.",E004RA00N006_000,The only complaint is that the people in the room above were up all night long.,The only complaint is that the people in the room above were not up all night long.,Yes
135,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_a,0,E004RA00N006,"There is only one complaint and that is the people in the room above were up all night long, but that is the only downside to this hotel.",E004RA00N006_001,The only downside to this hotel is the noise from the room above.,The only upside to this hotel is the noise from the room above.,Yes
136,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N000,This was an okay stay here with some really lovely scenery around the place.,E004RB00N000_000,This was an okay stay here.,,
137,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N000,This was an okay stay here with some really lovely scenery around the place.,E004RB00N000_001,There is some really lovely scenery around the place.,,
138,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N001,The spa facilities at the hotel were top-class so it made for a lovely atmosphere.,E004RB00N001_000,The spa facilities at the hotel were top-class.,,
139,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N001,The spa facilities at the hotel were top-class so it made for a lovely atmosphere.,E004RB00N001_001,It made for a lovely atmosphere.,,
140,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N002,The room was quite noisy and didn't even have a mini-fridge inside.,E004RB00N002_000,The room was quite noisy.,,
141,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N002,The room was quite noisy and didn't even have a mini-fridge inside.,E004RB00N002_001,The room didn't even have a mini-fridge inside.,,
142,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N003,The pull-out couch was actually really good quality and sleep was great on it.,E004RB00N003_000,The pull-out couch was actually really good quality.,,
143,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N003,The pull-out couch was actually really good quality and sleep was great on it.,E004RB00N003_001,Sleep was great on it.,,
144,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N004,Most of the staff were great here and provided such a memorable service.,E004RB00N004_000,Most of the staff were great here.,,
145,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N004,Most of the staff were great here and provided such a memorable service.,E004RB00N004_001,The staff provided such a memorable service.,,
146,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N005,The only let-down was the doormen and front-desk lady were sometimes rude but overall the staff were great.,E004RB00N005_000,The only let-down was the doormen and front-desk lady were sometimes rude.,,
147,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N005,The only let-down was the doormen and front-desk lady were sometimes rude but overall the staff were great.,E004RB00N005_001,"Overall, the staff were great.",,
148,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N006,The food was a bit expensive but the cafe restaurant definitely has unbeatable food.,E004RB00N006_000,The food was a bit expensive.,,
149,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N006,The food was a bit expensive but the cafe restaurant definitely has unbeatable food.,E004RB00N006_001,The cafe restaurant definitely has unbeatable food.,,
150,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N007,The hotel had a movie theatre that even played kids movies.,E004RB00N007_000,The hotel had a movie theatre.,,
151,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N007,The hotel had a movie theatre that even played kids movies.,E004RB00N007_001,The movie theatre played kids movies.,,
152,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N008,There was a lovely lake and an indoor atrium.,E004RB00N008_000,There was a lovely lake.,,
153,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_b,0,E004RB00N008,There was a lovely lake and an indoor atrium.,E004RB00N008_001,There was an indoor atrium.,,
154,4,train,1413478,Village At Indian Point,90767,Chateau on the Lake Resort & Spa,refs_comm,0,E004RC00N000,The hotel was very comfortable to stay at.,E004RC00N000_000,The hotel was comfortable to stay at.,,
155,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_000,The room featured WiFi.,The room featured no WiFi.,Yes
156,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_001,The room featured Apple TV.,The room featured no Apple TV.,Yes
157,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N000,"The room featured WiFi and Apple TV, which was a great touch.",E005RA00N000_002,The addition of Apple TV was a great touch.,The no addition of Apple TV was a terrible touch.,Need Help
158,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N001,Additionally the shower was excellent.,E005RA00N001_000,The shower was excellent.,The shower was terrible.,Yes
159,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N001,Additionally the shower was excellent.,E005RA00N001_001,"Additionally (implies that this is an additional point to something previously mentioned, but we don't have that context)",Exclusively (implies that this is a point that stands alone and needs no supporting context),Yes
160,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N002,The only negatives really are the pillows were pretty full and there was no refrigerator in the room.,E005RA00N002_000,The pillows were pretty full.,The pillows were flat.,Yes
161,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N002,The only negatives really are the pillows were pretty full and there was no refrigerator in the room.,E005RA00N002_001,There was no refrigerator in the room.,There was a refrigerator in the room.,Yes
162,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N003,The staff at the hotel were polite and accommodating.,E005RA00N003_000,The staff at the hotel were polite.,The staff at the hotel were not polite.,Yes
163,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N003,The staff at the hotel were polite and accommodating.,E005RA00N003_001,The staff at the hotel were accommodating.,The staff at the hotel were not accommodating.,Yes
164,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N004,The sales manager that was contacted was efficient in response and helpful with suggestions.,E005RA00N004_000,The sales manager that was contacted was efficient in response.,The sales manager that was contacted was not efficient in response.,Need Help
165,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N004,The sales manager that was contacted was efficient in response and helpful with suggestions.,E005RA00N004_001,The sales manager that was contacted was helpful with suggestions.,The sales manager that was contacted was unhelpful with suggestions.,Need Help
166,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N005,There are great food options around the hotel but the breakfast in the connected restaurant was really great.,E005RA00N005_000,There are great food options around the hotel.,There are bad food options around the hotel.,Yes
167,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N005,There are great food options around the hotel but the breakfast in the connected restaurant was really great.,E005RA00N005_001,The breakfast in the connected restaurant was really great.,The breakfast in the connected restaurant was really bad.,Yes
168,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N006,The second floor of the hotel was recently refurbished and quiet.,E005RA00N006_000,The second floor of the hotel was recently refurbished.,The second floor of the hotel was run-down and needs to be refurbished.,Yes
169,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_a,0,E005RA00N006,The second floor of the hotel was recently refurbished and quiet.,E005RA00N006_001,The second floor of the hotel is quiet.,The second floor of the hotel is noisy.,Yes
170,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N000,This hotel has served guests who have stayed on repeated occasions.,E005RB00N000_000,This hotel has served guests.,,
171,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N000,This hotel has served guests who have stayed on repeated occasions.,E005RB00N000_001,The guests have stayed on repeated occasions.,,
172,5,train,155573,Hotel Victoria,573658,One King West Hotel & Residence,refs_b,0,E005RB00N001,"The room is very well-equipped and clean too, but the shower did often leak onto the bathroom floor.",E005RB00N001_000,The room is very well-equipped and clean.,,
